3816.02	3833.8	3814	3830.65	3251.78	12436248.11	3824.45
3830.65	3839.8	3819.97	3823	2922.69	11193584.18	3829.89
3823.98	3835.02	3823	3834	1571.18	6016502.68	3829.28
3834.02	3837.75	3815.32	3817.34	2615.99	10013828.89	3827.93
3819.88	3827.98	3817.45	3825	1595.1	6097396.49	3822.58
3825	3826.02	3800	3802.36	2560.2	9757798.39	3811.34
3801.67	3806.21	3786	3795.02	3051.48	11582802.44	3795.79
3795.02	3809	3789.52	3801.96	2303.47	8754575.62	3800.61
3801.79	3817.14	3798.3	3812.35	2148.46	8188426.37	3811.3
3813.12	3815.97	3787.83	3795.29	3178.87	12074439	3798.34
3796.72	3802	3791.44	3797.25	1573.3	5971651.69	3795.62
3797.25	3798	3780.99	3788.01	1842.12	6978322.73	3788.21
3787.53	3796	3785.01	3788	1261.21	4779980.07	3790
3788.5	3790.73	3771	3779.88	1704.69	6443676.33	3779.98
3779.81	3784.8	3770.5	3783.37	1052.68	3976719.12	3777.73
3783.33	3797.28	3781.12	3796.63	550.28	2085276.21	3789.51
3797.01	3812	3785.04	3808.87	513.62	1952903.65	3802.23
3808.87	3808.87	3790	3791.55	452.33	1717549.12	3797.09
3790.96	3796.37	3780.16	3792.29	711.41	2695571.6	3789.05
3793.18	3793.75	3780.11	3788.08	706.32	2673240.64	3784.73
3788.09	3796.31	3782	3790.86	776.92	2942629.24	3787.57
3790.8	3795	3780.01	3782.84	996.07	3772133.99	3787.03
3782.84	3789.26	3772	3780	1544.41	5837539.47	3779.8
3780.02	3782	3772.3	3774.18	1251.32	4727135.39	3777.71
3775.66	3780	3765	3780	1586.86	5988809.19	3773.99
3779.36	3826.26	3777.62	3807.07	3966.06	15088127.66	3804.31
3807.01	3824	3796.84	3812	3813.38	14528906.06	3809.98
3812.03	3815	3808	3811	1579.4	6018942.87	3810.9
3811.06	3822	3803.98	3808.95	2348.79	8955649.16	3812.88
3808.52	3819.18	3804.28	3816.91	2318.41	8839330.52	3812.67
3816.91	3820	3800	3806	1964.54	7485923.37	3810.52
3805.98	3812.96	3792	3800.03	1671.23	6356036.68	3803.21
3800.04	3806.45	3795	3801.1	1112.21	4227518.74	3800.99
3801.12	3812	3801.05	3810.97	1690.3	6436795.45	3808.09
3809.02	3815.99	3807	3807	1323.01	5042850.3	3811.66
3806.9	3809.99	3770.01	3783.13	4859.95	18420024.44	3790.17
3783.13	3798.2	3770	3773.88	3457.55	13076060.02	3781.89
3773.93	3792	3768	3781.85	2063.36	7796214.26	3778.4
3783.31	3792	3780	3780.73	848.24	3212051.81	3786.75
3780.73	3789.16	3777.44	3786	608.7	2302824.53	3783.16
3785.96	3787.94	3780	3780.52	426.04	1612023.84	3783.76
3780.52	3783.52	3778	3779.92	253.47	958307.68	3780.8
3779.16	3783.41	3762.05	3762.05	1050.2	3962857.31	3773.43
3762.05	3762.95	3750	3753.16	1453.82	5460148.99	3755.73
3754.88	3770.05	3743	3758.04	1464.25	5498308.21	3755.05
3759.97	3759.97	3735.11	3741	1699.53	6361393.52	3743.02
3741.15	3759	3728	3737.47	2770.93	10367395.74	3741.48
3736.5	3757.8	3736.22	3747.99	2138.53	8018389.74	3749.49
3747.48	3760	3740.11	3753	2032.94	7623743.41	3750.1
3752.85	3760.47	3745.21	3748.08	1728.1	6486602.19	3753.61
3747.3	3748.24	3732.48	3742.12	1103.84	4129889.49	3741.39
3742.11	3746.53	3722.13	3724.94	1847.51	6904811.67	3737.36
3724.94	3727.35	3715	3715.46	3197.08	11895373.13	3720.71
3716.78	3716.8	3686	3700.99	6632.35	24533597.21	3699.08
3700.99	3719.91	3699.96	3705.98	3265.98	12121070.37	3711.32
3705.84	3709.8	3678	3690.08	3285.86	12133191.8	3692.54
3689.71	3707.88	3680.26	3702.84	3750.16	13844275.34	3691.65
3702.7	3727.9	3695.95	3716.23	3577.23	13280122.83	3712.41
3716	3732.75	3710	3720.57	2844.92	10588246.45	3721.81
3720.57	3725	3702.02	3712.35	2547.51	9462972.77	3714.6
3712.91	3715.31	3700.97	3703.14	1804.91	6693841.06	3708.68
3703.44	3711	3681.11	3683.91	2094.85	7744961.03	3697.15
3683.89	3693.04	3669.96	3688.1	2482.58	9134997.96	3679.64
3688.1	3714.7	3684.01	3694.92	1427.26	5275592.12	3696.31
3695.99	3708	3676	3704	1172.58	4330070.54	3692.77
3702.99	3713.99	3692	3699.97	631.76	2340148.31	3704.17
3700	3718	3699.95	3706.19	522.3	1936938.62	3708.47
3707.37	3710	3685.32	3686.75	734.93	2716922.82	3696.87
3686.75	3703.24	3684	3698.17	789.77	2916964.4	3693.43
3698.15	3700	3674.05	3677.37	1097.24	4044581.07	3686.14
3677.37	3684.79	3657	3658.98	3210.42	11773825.04	3667.38
3658.25	3678	3658.23	3674	2777.92	10191702.39	3668.83
3675.02	3679.12	3662.07	3673.09	1951.71	7159883.96	3668.52
3673.14	3674.66	3664	3669.92	1211.01	4443026.22	3668.85
3669.01	3690.9	3669	3677.86	2110.41	7767787.02	3680.7
3677.85	3682.07	3664	3674.99	1809.4	6647138.77	3673.68
3677.4	3685.31	3674.02	3678.96	1342.3	4940408.02	3680.54
3678.1	3709	3677.62	3692.86	3452.57	12752403.38	3693.6
3692.86	3731.95	3691.12	3728.51	3934.67	14607802.46	3712.59
3729.88	3739	3716.33	3722.96	3058.94	11394242.57	3724.9
3722.94	3732	3717	3718	2724.49	10145970.04	3723.99
3717.97	3726	3717	3724.96	1452.78	5406333.16	3721.37
3724.46	3743	3723.23	3737.72	2423.59	9047947.75	3733.29
3737.72	3737.72	3711	3716.95	2827.4	10526897.88	3723.17
3716.15	3728.44	3708.12	3727.03	1737.47	6461163.99	3718.73
3727.82	3729	3710	3723.98	1455.8	5414192.25	3719.04
3723.98	3730	3718.14	3725.21	681.24	2536187.1	3722.91
